seller_id,seller_short_code,seller_name,shop_url
797,BD102DC,Top Gear Bangladesh,https://www.daraz.com.bd/shop/top-gear-bangladesh
798,BD102DD,tukitakishop,https://www.daraz.com.bd/shop/tukitakishop
801,BD102DG,Whole Sale,https://www.daraz.com.bd/shop/whole-sale
803,BD102DI,sobtuku.com,https://www.daraz.com.bd/shop/sobtukucom
804,BD102DJ,A.R.B Fashion,https://www.daraz.com.bd/shop/arb-fashion
810,BD102DP,Glocom International BD Ltd,https://www.daraz.com.bd/shop/glocom-international-bd-ltd
813,BD102DV,T-Shirt Zone BD,https://www.daraz.com.bd/shop/t-shirt-zone-bd
815,BD102DX,Tradcobd,https://www.daraz.com.bd/shop/tradcobd
816,BD102DY,Hawkers BD,https://www.daraz.com.bd/shop/hawkers-bd
820,BD102E2,Monolova,https://www.daraz.com.bd/shop/monolova
826,BD102E8,latest shop,https://www.daraz.com.bd/shop/latest-shop
827,BD102E9,frndz-life-style,https://www.daraz.com.bd/shop/frndz-life-style
829,BD102EB,UK DIRECT BD,https://www.daraz.com.bd/shop/uk-direct-bd
830,BD102EC,boikuntha,https://www.daraz.com.bd/shop/boikuntha
833,BD102EF,Educt,https://www.daraz.com.bd/shop/educt
835,BD102EH,dagdoom,https://www.daraz.com.bd/shop/dagdoom
836,BD102EI,Rain Fashion BD,https://www.daraz.com.bd/shop/rain-fashion-bd
839,BD102EL,Cut Price Shop,https://www.daraz.com.bd/shop/cut-price-shop
840,BD102EM,President IT and Engen.,https://www.daraz.com.bd/shop/president-it-and-engen
841,BD102EN,FERIWALA SHOP,https://www.daraz.com.bd/shop/feriwala-shop
842,BD102EO,Notun Bazzar,https://www.daraz.com.bd/shop/notun-bazzar
845,BD102ES,Master Shop,https://www.daraz.com.bd/shop/master-shop
850,BD102EX,Toy Land,https://www.daraz.com.bd/shop/toy-land
852,BD102EZ,Five Brother,https://www.daraz.com.bd/shop/five-brother/
854,BD102F1,Laksba BD,https://www.daraz.com.bd/shop/laksba-bd
855,BD102F2,Alaminagb,https://www.daraz.com.bd/shop/alaminagb
857,BD102F4,Pigment,https://www.daraz.com.bd/shop/pigment
859,BD102F6,Madina Fabrics,https://www.daraz.com.bd/shop/madina-fabrics
860,BD102F7,Tangail Tantghor,https://www.daraz.com.bd/shop/tangail-tantghor
863,BD102FA,Fair Touch,https://www.daraz.com.bd/shop/fair-touch
864,BD102FB,Shoha Fashion,https://www.daraz.com.bd/shop/shoha-fashion
865,BD102FC,Tafe Distribution,https://www.daraz.com.bd/shop/tafe-distribution
868,BD102FF,Tripti Prokash Kuthi,https://www.daraz.com.bd/shop/tripti-prokash-kuthi
869,BD102FG,Muktodesh Prokashon,https://www.daraz.com.bd/shop/muktodesh-prokashon/
870,BD102FH,Aakash,https://www.daraz.com.bd/shop/aakash
880,BD102FT,Gift Corner,https://www.daraz.com.bd/shop/gift-corner
881,BD102FU,Naeem Flower World,https://www.daraz.com.bd/shop/naeem-flower-world
883,BD102FW,EL QUBE,https://www.daraz.com.bd/shop/el-qube
884,BD102FX,Adarsho Flower Shop,https://www.daraz.com.bd/shop/adarsho-flower-shop
886,BD102FZ,Zayan Enterprise,https://www.daraz.com.bd/shop/zayan-enterprise
887,BD102G0,COMFORT TEX,https://www.daraz.com.bd/shop/comfort-tex/
888,BD102G1,Tanvir Point,https://www.daraz.com.bd/shop/tanvir-point
889,BD102G2,Kashful,https://www.daraz.com.bd/shop/kashful
890,BD102G3,Al-Mahmud Prokashoni,https://www.daraz.com.bd/shop/al-mahmud-prokashoni
891,BD102G4,Labu Flutes,https://www.daraz.com.bd/shop/labu-flutes/
895,BD102G8,Anupam Prokashoni,https://www.daraz.com.bd/shop/anupam-prokashoni
898,BD102GB,S.S Collection,https://www.daraz.com.bd/shop/ss-collection
899,BD102GC,Ankur Prakashani,https://www.daraz.com.bd/shop/ankur-prakashani
901,BD102GE,MAK Fashion BD,https://www.daraz.com.bd/shop/mak-fashion-bd
903,BD102GG,Intermix.bd,https://www.daraz.com.bd/shop/intermixbd
906,BD102GJ,Lanthon,https://www.daraz.com.bd/shop/lanthon
909,BD102GM,Sky Sea Shoes,https://www.daraz.com.bd/shop/sky-sea-shoes/
910,BD102GN,New Afzal Shoes,https://www.daraz.com.bd/shop/new-afzal-shoes
911,BD102GO,Nasah Petals,https://www.daraz.com.bd/shop/nasah-petals
912,BD102GP,quickshop24,https://www.daraz.com.bd/shop/quickshop24
914,BD102GS,FashionDokan,https://www.daraz.com.bd/shop/fashiondokan
915,BD102GT,iscool Lifestyle,https://www.daraz.com.bd/shop/iscool-lifestyle
921,BD102GZ,Kahinur Library,https://www.daraz.com.bd/shop/kahinur-library
923,BD102H1,Incubation Test Account 2017,https://www.daraz.com.bd/shop/incubation-test-account-2017
924,BD102H2,Madchef,https://www.daraz.com.bd/shop/madchef
925,BD102H3,EasyBazar,https://www.daraz.com.bd/shop/easybazar
926,BD102H4,Mir Bari,https://www.daraz.com.bd/shop/mir-bari
929,BD102H7,Spark Paradise,https://www.daraz.com.bd/shop/spark-paradise
931,BD102H9,Believe it,https://www.daraz.com.bd/shop/believe-it
932,BD102HA,Babymarket,https://www.daraz.com.bd/shop/babymarket/
938,BD102HG,Fitness Revolution,https://www.daraz.com.bd/shop/fitness-revolution
940,BD102HI,Imam Cycle Store,https://www.daraz.com.bd/shop/imam-cycle-store
941,BD102HJ,Khaki,https://www.daraz.com.bd/shop/khaki
942,BD102HK,Tanha Fashion,https://www.daraz.com.bd/shop/tanha-fashion
943,BD102HL,"""Fools Diner""",https://www.daraz.com.bd/shop/fools-diner
944,BD102HM,Monon Prokash,https://www.daraz.com.bd/shop/monon-prokash
945,BD102HN,MELANGE,https://www.daraz.com.bd/shop/melange
947,BD102HP,The Brentwood,https://www.daraz.com.bd/shop/the-brentwood
949,BD102HS,Ben Music,https://www.daraz.com.bd/shop/ben-music
950,BD102HV,Fly Fanush,https://www.daraz.com.bd/shop/fly-fanush
954,BD102HZ,Biddya Prokash,https://www.daraz.com.bd/shop/biddya-prokash
955,BD102I0,Agamee Prakashani,https://www.daraz.com.bd/shop/agamee-prakashani
957,BD102I2,Ma-Moni Borka House,https://www.daraz.com.bd/shop/ma-moni-borka-house
959,BD102I4,Annex Bangladesh,https://www.daraz.com.bd/shop/annex-bangladesh
962,BD102I7,Borno Enterprise,https://www.daraz.com.bd/shop/borno-enterprise/
965,BD102IA,Dhansiri,https://www.daraz.com.bd/shop/dhansiri
967,BD102IC,Shoe Mart,https://www.daraz.com.bd/shop/shoe-mart
970,BD102IF,Third Eye Electronics,https://www.daraz.com.bd/shop/third-eye-electronics
972,BD102IH,Casio Entacer Bangladesh,https://www.daraz.com.bd/shop/casio-entacer-bangladesh
976,BD102IL,SigmaBD.,https://www.daraz.com.bd/shop/sigmabd
985,BD102IV,OrganiKare,https://www.daraz.com.bd/shop/organikare
986,BD102IW,Decode Lifestyle,https://www.daraz.com.bd/shop/decode-lifestyle
987,BD102IX,Batighar Prakashoni,https://www.daraz.com.bd/shop/batighar-prakashoni
989,BD102IZ,Online Fashion Bazar,https://www.daraz.com.bd/shop/online-fashion-bazar
990,BD102J0,Kids & Toys,https://www.daraz.com.bd/shop/kids-toys
991,BD102J1,Anjan Electronics,https://www.daraz.com.bd/shop/anjan-electronics
994,BD102J4,Anyaprokash,https://www.daraz.com.bd/shop/anyaprokash
996,BD102J6,ERP Solution,https://www.daraz.com.bd/shop/erp-solution
998,BD102J8,Vip Shop,https://www.daraz.com.bd/shop/vip-shop
999,BD102J9,Monika Fashion Panjabi Mela,https://www.daraz.com.bd/shop/monika-fashion-panjabi-mela
1002,BD102JC,Unaysah,https://www.daraz.com.bd/shop/unaysah
1005,BD102JF,Iconshopper,https://www.daraz.com.bd/shop/iconshopper
1009,BD102JJ,Grameen Nakshi,https://www.daraz.com.bd/shop/grameen-nakshi
1010,BD102JK,Ritzy outfits,https://www.daraz.com.bd/shop/ritzy-outfits
1012,BD102JM,Rodela Prokashoni,https://www.daraz.com.bd/shop/rodela-prokashoni
1013,BD102JN,Sharpness World,https://www.daraz.com.bd/shop/sharpness-world
1015,BD102JP,BD Shop Zone,https://www.daraz.com.bd/shop/bd-shop-zone
1020,BD102JV,Watchout Gallery,https://www.daraz.com.bd/shop/watchout-gallery
1021,BD102JW,"""Raiyans Shop""",https://www.daraz.com.bd/shop/raiyans-shop
1023,BD102JY,Emons Collection,https://www.daraz.com.bd/shop/emons-collection
1025,BD102K0,Ripon Garments,https://www.daraz.com.bd/shop/ripon-garments
1026,BD102K1,Mariyam Garments,https://www.daraz.com.bd/shop/mariyam-garments
1027,BD102K2,Skylake Digital,https://www.daraz.com.bd/shop/skylake-digital
1031,BD102K6,Robin Collections,https://www.daraz.com.bd/shop/robin-collections
1032,BD102K7,Feedback Bangladesh,https://www.daraz.com.bd/shop/feedback-bangladesh
1033,BD102K8,E-Shop,https://www.daraz.com.bd/shop/e-shop
1035,BD102KA,Amar E Shop,https://www.daraz.com.bd/shop/amar-e-shop
1038,BD102KD,Eye Makeup BD,https://www.daraz.com.bd/shop/eye-makeup-bd
1042,BD102KH,Rolex Leather Goods,https://www.daraz.com.bd/shop/rolex-leather-goods
1044,BD102KJ,Zahir Mobile,https://www.daraz.com.bd/shop/zahir-mobile
1046,BD102KL,Seven Star Products,https://www.daraz.com.bd/shop/seven-star-products
1049,BD102KO,Ruhh Electronics,https://www.daraz.com.bd/shop/ruhh-electronics
1052,BD102KS,KARKHANA,https://www.daraz.com.bd/shop/karkhana
1054,BD102KU,New Dallas Shoe,https://www.daraz.com.bd/shop/new-dallas-shoe
1059,BD102KZ,Bengal Digital,https://www.daraz.com.bd/shop/bengal-digital
1062,BD102L2,"""MENTORS""",https://www.daraz.com.bd/shop/mentors
1065,BD102L5,EB Lifestyle,https://www.daraz.com.bd/shop/eb-lifestyle
1066,BD102L6,Print Solutions,https://www.daraz.com.bd/shop/print-solutions
1068,BD102L8,Fig.,https://www.daraz.com.bd/shop/fig
1073,BD102LD,Top Smartphone BD,https://www.daraz.com.bd/shop/top-smartphone-bd
1075,BD102LF,Akoric Corporation Ltd,https://www.daraz.com.bd/shop/akoric-corporation-ltd
1076,BD102LG,Vero Style,https://www.daraz.com.bd/shop/vero-style
1083,BD102LN,asian unity,https://www.daraz.com.bd/shop/asian-unity
1084,BD102LO,"""DEERS EYE""",https://www.daraz.com.bd/shop/deers-eye
1085,BD102LP,Water Purifier,https://www.daraz.com.bd/shop/water-purifier
1087,BD102LS,Muslin Watch,https://www.daraz.com.bd/shop/muslin-watch
1090,BD102LV,Design Plus,https://www.daraz.com.bd/shop/design-plus/
1092,BD102LX,Linnex Mobile Official,https://www.daraz.com.bd/shop/linnex/
1094,BD102LZ,"""LOreal Bangladesh""",https://www.daraz.com.bd/shop/loreal-bangaldesh
1095,BD102M0,Pach-mishali à¦ªà¦¾à¦à¦šà¦®à¦¿à¦¶à¦¾à¦²à¦¿,https://www.daraz.com.bd/shop/pach-mishali-
1099,BD102M4,mahin fabrics,https://www.daraz.com.bd/shop/mahin-fabrics
1102,BD102M7,rashedstore,https://www.daraz.com.bd/shop/rashedstore
1107,BD102MC,BIBORON,https://www.daraz.com.bd/shop/biboron
1108,BD102MD,janata prakash,https://www.daraz.com.bd/shop/janata-prakash
1113,BD102MI,Dhakaiaa Jamdani,https://www.daraz.com.bd/shop/dhakaiaa-jamdani
1115,BD102MK,Hike,https://www.daraz.com.bd/shop/hike
1117,BD102MM,GEMS Gallery,https://www.daraz.com.bd/shop/gems-gallery
1118,BD102MN,Easy Mart 24,https://www.daraz.com.bd/shop/easy-mart-24
1120,BD102MP,No Excess,https://www.daraz.com.bd/shop/no-excess
1121,BD102MR,RS Footgear Club,https://www.daraz.com.bd/shop/rs-footgear-club
1123,BD102MT,ALAPI,https://www.daraz.com.bd/shop/alapi
1124,BD102MU,SEBA PROKASHONI,https://www.daraz.com.bd/shop/seba-prokashoni/
1129,BD102MZ,Parmeeda Enterprise,https://www.daraz.com.bd/shop/parmeeda-enterprise
1137,BD102N9,MQ BD,https://www.daraz.com.bd/shop/mq-bd
1140,BD102NC,Atlas Umbrella,https://www.daraz.com.bd/shop/atlas-umbrella
1144,BD102NG,Watch Carnival,https://www.daraz.com.bd/shop/watch-carnival
1145,BD102NH,Panjeree Publications Ltd.,https://www.daraz.com.bd/shop/panjeree-publications-ltd
1146,BD102NI,Momo Prokash,https://www.daraz.com.bd/shop/momo-prokash
1153,BD102NS,Nagod Collection,https://www.daraz.com.bd/shop/nagod-collection
1157,BD102NW,Star Gadget,https://www.daraz.com.bd/shop/star-gadget
1159,BD102NY,Computer Store BD,https://www.daraz.com.bd/shop/computer-store-bd
1160,BD102NZ,K.M. Health Care,https://www.daraz.com.bd/shop/km-health-care
1161,BD102O0,Munna Shop,https://www.daraz.com.bd/shop/munna-shop
1163,BD102O2,Zenith,https://www.daraz.com.bd/shop/zenith
1164,BD102O3,Shoe & Socks,https://www.daraz.com.bd/shop/shoe-socks
1165,BD102O4,Fitness Shop bd,https://www.daraz.com.bd/shop/fitness-shop-bd
1167,BD102O6,International Beauty Concept,https://www.daraz.com.bd/shop/international-beauty-concept
1168,BD102O7,Easy Shopping Platform,https://www.daraz.com.bd/shop/easy-shopping-platform
1175,BD102OE,Nss-Telecom,https://www.daraz.com.bd/shop/nss-telecom
1176,BD102OF,HAAT,https://www.daraz.com.bd/shop/haat
1177,BD102OG,GALAXY Foot Wear,https://www.daraz.com.bd/shop/galaxy-foot-wear
1178,BD102OH,RRM Electronics World Limited,https://www.daraz.com.bd/shop/rrm-electronics-world-limited
1180,BD102OJ,Grace & Glow,https://www.daraz.com.bd/shop/grace-glow
1181,BD102OK,Rupkotha Fashion World,https://www.daraz.com.bd/shop/rupkotha-fashion-world
1182,BD102OL,New Bikrampur Jewellers,https://www.daraz.com.bd/shop/new-bikrampur-jewellers
1184,BD102ON,talukdar all in one shop,https://www.daraz.com.bd/shop/talukdar-all-in-one-shop
1185,BD102OO,ARH fashion gallery,https://www.daraz.com.bd/shop/arh-fashion-gallery
1189,BD102OT,New Being Human,https://www.daraz.com.bd/shop/new-being-human
1190,BD102OU,Castle-T,https://www.daraz.com.bd/shop/castle-t
1191,BD102OV,Nvision,https://www.daraz.com.bd/shop/nvision
1193,BD102OX,Right Man,https://www.daraz.com.bd/shop/right-man
1194,BD102OY,IN THE END,https://www.daraz.com.bd/shop/in-the-end
1197,BD102P2,Zeroes,https://www.daraz.com.bd/shop/zeroes
1198,BD102P3,Retailbd,https://www.daraz.com.bd/shop/retailbd
1200,BD102P5,Diamond Disposable and Plastic Industries Ltd.,https://www.daraz.com.bd/shop/diamond-disposable-and-plastic-industries-ltd
1201,BD102P6,Maharun Fashion,https://www.daraz.com.bd/shop/maharun-fashion
1202,BD102P7,Prisma Shopping,https://www.daraz.com.bd/shop/prisma-shopping
1204,BD102P9,Famous Collections,https://www.daraz.com.bd/shop/famous-collections
1205,BD102PA,JSM Music Home,https://www.daraz.com.bd/shop/jsm-music-home/
1206,BD102PB,Mahi Mobile AtoZ,https://www.daraz.com.bd/shop/mahi-mobile-atoz
1207,BD102PC,Dream Choice,https://www.daraz.com.bd/shop/dream-choice/
1215,BD102PK,BASHIR TELECOM,https://www.daraz.com.bd/shop/bashir-telecom
1220,BD102PP,Luxe,https://www.daraz.com.bd/shop/luxe
1222,BD102PS,Tool Box,https://www.daraz.com.bd/shop/tool-box
1224,BD102PU,Alif Fashion,https://www.daraz.com.bd/shop/alif-fashion
1225,BD102PV,Smart Zone,https://www.daraz.com.bd/shop/smart-zone
1226,BD102PW,Pearl Publications,https://www.daraz.com.bd/shop/pearl-publications/
1227,BD102PX,Madani Kutubkhana,https://www.daraz.com.bd/shop/madani-kutubkhana
1228,BD102PY,Oboshor Prokashona Sangstha,https://www.daraz.com.bd/shop/oboshor-prokashona-sangstha
1237,BD102R7,Pachanda,https://www.daraz.com.bd/shop/pachanda
1238,BD102R8,Deshbazzar,https://www.daraz.com.bd/shop/deshbazzar
1240,BD102RA,Bdsquare,https://www.daraz.com.bd/shop/bdsquare
1241,BD102RB,Grand Design,https://www.daraz.com.bd/shop/grand-design
1247,BD102RH,New-Designer,https://www.daraz.com.bd/shop/new-designer
1252,BD102RM,Fine Print,https://www.daraz.com.bd/shop/fine-print
1253,BD102RN,Punom Cosmetics,https://www.daraz.com.bd/shop/punom-cosmetics
1254,BD102RO,"""Mens Mart""",https://www.daraz.com.bd/shop/mens-mart
1255,BD102RP,SARA ONLINE SHOP,https://www.daraz.com.bd/shop/sara-online-shop
1256,BD102RR,new top ten,https://www.daraz.com.bd/shop/new-top-ten/
1258,BD102RT,UG COLLECTION,https://www.daraz.com.bd/shop/ug-collection
1260,BD102RV,Shova Prokash,https://www.daraz.com.bd/shop/shova-prokash
1262,BD102RX,Oporupa,https://www.daraz.com.bd/shop/oporupa
1263,BD102RY,Shop in Dhaka,https://www.daraz.com.bd/shop/shop-in-dhaka
1264,BD102RZ,Rongdhanu,https://www.daraz.com.bd/shop/rongdhanu
1265,BD102S0,21 Grams,https://www.daraz.com.bd/shop/21-grams
1268,BD102S3,Olefins Trade Corporation,https://www.daraz.com.bd/shop/olefins-trade-corporation
1269,BD102S4,Model Car,https://www.daraz.com.bd/shop/model-car
1272,BD102S7,Evoils Bangladesh,https://www.daraz.com.bd/shop/evoils-bangladesh
1274,BD102S9,DM gadgets,https://www.daraz.com.bd/shop/dm-gadgets
1276,BD102SB,Siddikia Publication,https://www.daraz.com.bd/shop/siddikia-publication
1277,BD102SC,Bongos Prokashon,https://www.daraz.com.bd/shop/bongos-prokashon
1278,BD102SD,Howladar Prokashoni,https://www.daraz.com.bd/shop/howladar-prokashoni
1279,BD102SE,yourchoice24,https://www.daraz.com.bd/shop/yourchoice24
1280,BD102SF,Matzar,https://www.daraz.com.bd/shop/matzar/
1281,BD102SG,Anas Group,https://www.daraz.com.bd/shop/anas-group
1285,BD102SK,Anindo Prokashoni,https://www.daraz.com.bd/shop/anindo-prokashoni
1286,BD102SL,Suchoini Publishers,https://www.daraz.com.bd/shop/suchoini-publishers
1289,BD102SO,BD Online Shop,https://www.daraz.com.bd/shop/bd-online-shop
1290,BD102SP,Tumpa Prokashoni,https://www.daraz.com.bd/shop/tumpa-prokashoni
1291,BD102SR,The Universal Academy,https://www.daraz.com.bd/shop/the-universal-academy
1292,BD102SS,Aro Prokashon,https://www.daraz.com.bd/shop/aro-prokashon
1295,BD102SV,Techdealbd,https://www.daraz.com.bd/shop/techdealbd
1296,BD102SW,BD Exclusive,https://www.daraz.com.bd/shop/bd-exclusive
1298,BD102SY,BISMILLAH_GARMENTS,https://www.daraz.com.bd/shop/bismillahgarments
1299,BD102SZ,bismillah jayant fashion,https://www.daraz.com.bd/shop/bismillah-jayant-fashion
1305,BD102T8,Afsar Brothers,https://www.daraz.com.bd/shop/afsar-brothers/
1307,BD102TA,EyeBlinkers,https://www.daraz.com.bd/shop/eyeblinkers
1308,BD102TB,Rohans Fashion,https://www.daraz.com.bd/shop/rohans-fashion
1310,BD102TD,Artefact,https://www.daraz.com.bd/shop/artefact
1311,BD102TE,Hashi Prokashoni,https://www.daraz.com.bd/shop/hashi-prokashoni
1313,BD102TG,Shikha Prokashoni,https://www.daraz.com.bd/shop/shikha-prokashoni/
1315,BD102TI,Atifa Publications,https://www.daraz.com.bd/shop/atifa-publications
1317,BD102TK,RAFA,https://www.daraz.com.bd/shop/rafa
1318,BD102TL,Ranz Outfit,https://www.daraz.com.bd/shop/ranz-outfit
1321,BD102TO,AL-AMANA24.COM,https://www.daraz.com.bd/shop/al-amana24com
1322,BD102TP,METAKAVE PUBLICATIONS,https://www.daraz.com.bd/shop/metakave-publications
1323,BD102TR,BME Bangladesh  TOSHIBA ,https://www.daraz.com.bd/shop/bme-bangladesh-toshiba-
1324,BD102TS,Eco Bangla,https://www.daraz.com.bd/shop/eco-bangla
1326,BD102TU,South Bangla Computer,https://www.daraz.com.bd/shop/south-bangla-computer
1328,BD102U2,Islam Publication,https://www.daraz.com.bd/shop/islam-publication
1330,BD102U4,SarkarMart,https://www.daraz.com.bd/shop/sarkarmart
1337,BD102UB,Global Expo Ltd,https://www.daraz.com.bd/shop/global-expo-ltd
1338,BD102UC,BackPack,https://www.daraz.com.bd/shop/backpack
1339,BD102UD,V I P Trade,https://www.daraz.com.bd/shop/v-i-p-trade
1340,BD102UE,Suborno Prokashoni,https://www.daraz.com.bd/shop/suborno-prokashoni
1342,BD102UG,BANGLAR MeLa,https://www.daraz.com.bd/shop/banglar-mela
1343,BD102UH,Furfura Fashion,https://www.daraz.com.bd/shop/furfura-fashion
1347,BD102UL,All Car Decor,https://www.daraz.com.bd/shop/all-car-decor
1350,BD102UO,Nalonda prokashoni,https://www.daraz.com.bd/shop/nalonda-prokashoni
1351,BD102UP,Nobojug Prokashoni,https://www.daraz.com.bd/shop/nobojug-prokashoni
1352,BD102UR,Mahmud Publication,https://www.daraz.com.bd/shop/mahmud-publication
1353,BD102US,Mira Prokashon,https://www.daraz.com.bd/shop/mira-prokashon
1354,BD102UT,Bornayon Prokashoni,https://www.daraz.com.bd/shop/bornayon-prokashoni
1355,BD102UU,Somachar,https://www.daraz.com.bd/shop/somachar
1356,BD102UV,Sahitto Bilash,https://www.daraz.com.bd/shop/sahitto-bilash
1358,BD102UX,Dibbo Prokash,https://www.daraz.com.bd/shop/dibbo-prokash
1359,BD102UY,National Publication,https://www.daraz.com.bd/shop/national-publication
1360,BD102UZ,Bissho Sahitto Bhabon,https://www.daraz.com.bd/shop/bissho-sahitto-bhabon
1361,BD102V0,Bijoy Prokash,https://www.daraz.com.bd/shop/bijoy-prokash
1362,BD102V1,Koli Prokashoni,https://www.daraz.com.bd/shop/koli-prokashoni
1363,BD102V2,SOURCEEDGE LTD.,https://www.daraz.com.bd/shop/sourceedge-ltd
1365,BD102V4,"""Ashas Collections""",https://www.daraz.com.bd/shop/ashas-collections
1368,BD102V9,Aloron fashion,https://www.daraz.com.bd/shop/aloron-fashion
1370,BD102VB,Iphenix International Co. Ltd,https://www.daraz.com.bd/shop/iphenix-international-co-ltd
1373,BD102VR,Bluez Club,https://www.daraz.com.bd/shop/bluez-club
